Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
FER1L6-AS2	Malignant melanoma	6	6	aug2014	not provided
FER1L6-AS1	Malignant melanoma	1	1	aug2014	not provided
LGALS9	Lung cancer	3	3	aug2014	Uncertain significance
LGALS8	Malignant melanoma	1	1	aug2014	not provided
LGALS3	Lung cancer	1	1	aug2014	Uncertain significance
LGALS2	Myocardial infarction	2	2	aug2014	not provided
SRY	46,XY sex reversal, type 1	21	21	aug2014	Pathogenic
LGALS4	Malignant melanoma	1	1	aug2014	not provided
NMS	Lung cancer	1	1	aug2014	Uncertain significance
EIF2AK3	AllHighlyPenetrant	12	12	aug2014	Likely benign
EIF2AK2	Lung cancer	2	2	aug2014	Uncertain significance
EIF2AK4	Familial pulmonary capillary hemangiomatosis	11	11	aug2014	Pathogenic
NMB	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
EREG	Malignant melanoma	1	1	aug2014	not provided
MYO19	Malignant melanoma	1	1	aug2014	not provided
MYO16	Lung cancer	11	11	aug2014	Uncertain significance
ASAP2	Lung cancer	1	1	aug2014	Uncertain significance
ASAP3	Malignant melanoma	4	4	aug2014	not provided
OCRL	Lowe syndrome	51	51	aug2014	not provided
XIST	Global developmental delay	2	2	aug2014	Pathogenic
KRT28	Malignant melanoma	1	1	aug2014	not provided
LOR	Vohwinkel syndrome, variant form	2	2	aug2014	Pathogenic
SLCO1B3	Malignant melanoma	7	7	aug2014	not provided
MPDU1	Congenital disorder of glycosylation type 1F	8	8	aug2014	Pathogenic
LRRC20	Lung cancer	1	1	aug2014	Uncertain significance
LOX	LYSYL OXIDASE POLYMORPHISM	1	1	aug2014	Benign
LPGAT1	Malignant melanoma	1	1	aug2014	not provided
PRKY	Lung cancer	3	3	aug2014	Uncertain significance
LRRC29	Lung cancer	1	1	aug2014	Uncertain significance
LRRC28	Lung cancer	1	1	aug2014	Uncertain significance
GCNT4	Malignant melanoma	3	3	aug2014	not provided
TIMM17A	Malignant melanoma	1	1	aug2014	not provided
GCNT1	Developmental delay and additional significan	1	1	aug2014	Pathogenic
GCNT2	Adult i Blood Group with or without Congenita	5	5	aug2014	Pathogenic
C14orf132	Lung cancer	1	1	aug2014	Uncertain significance
DIO2-AS1	Lung cancer	1	1	aug2014	Uncertain significance
LPCAT4	Malignant melanoma	3	3	aug2014	not provided
CMC1	Lung cancer	1	1	aug2014	Uncertain significance
LPCAT1	Malignant melanoma	1	1	aug2014	not provided
GNG12-AS1	Lung cancer	1	1	aug2014	Uncertain significance
KRT20	Malignant melanoma	1	1	aug2014	not provided
PIGA	Paroxysmal nocturnal hemoglobinuria	17	17	aug2014	Pathogenic
PIGG	Malignant melanoma	2	2	aug2014	not provided
PIGK	Lung cancer	1	1	aug2014	Uncertain significance
PIGL	Zunich neuroectodermal syndrome	4	4	aug2014	Pathogenic
PIGM	Glycosylphosphatidylinositol deficiency	1	1	aug2014	Pathogenic
PIGN	Multiple congenital anomalies-hypotonia-seizu	5	5	aug2014	Pathogenic
PIGO	Hyperphosphatasia with mental retardation syn	3	3	aug2014	Pathogenic
PIGQ	not provided	2	2	aug2014	not provided
PIGR	Malignant melanoma	3	3	aug2014	not provided
PIGT	Multiple congenital anomalies-hypotonia-seizu	2	2	aug2014	Pathogenic
PIGU	Malignant melanoma	1	1	aug2014	not provided
PIGV	Hyperphosphatasia with mental retardation syn	6	6	aug2014	Pathogenic
ENTPD8	Lung cancer	1	1	aug2014	Uncertain significance
TMEM72-AS1	Malignant melanoma	3	3	aug2014	not provided
RMND1	not provided	12	12	aug2014	Benign
CCDC178	Lung cancer	5	5	aug2014	Uncertain significance
CCDC179	Lung cancer	1	1	aug2014	Uncertain significance
OR10A7	Malignant melanoma	1	1	aug2014	not provided
ALPP	ALPP*3	4	4	aug2014	Pathogenic
INPPL1	Opsismodysplasia	9	9	aug2014	Pathogenic
OLR1	Myocardial infarction	3	3	aug2014	risk factor
CSNK1G3	Global developmental delay	1	1	aug2014	Pathogenic
SRRM1	Malignant melanoma	1	1	aug2014	not provided
BBIP1	BARDET-BIEDL SYNDROME 18 (1 family)	2	2	aug2014	Pathogenic
CCDC172	Lung cancer	2	2	aug2014	not provided
SRRM2	Malignant melanoma	2	2	aug2014	not provided
SRRM4	Lung cancer	4	4	aug2014	Uncertain significance
ITGAE	Malignant melanoma	6	6	aug2014	not provided
PDK1	Malignant melanoma	1	1	aug2014	not provided
RGL1	Lung cancer	2	2	aug2014	Uncertain significance
PDK3	not provided	2	2	aug2014	Pathogenic
EBP	Chondrodysplasia punctata 2 X-linked dominant	11	11	aug2014	Pathogenic
PDK4	Malignant melanoma	1	1	aug2014	not provided
LNPEP	Hemifacial hyperplasia	1	1	aug2014	Uncertain significance
ALPI	Developmental delay and additional significan	2	2	aug2014	Pathogenic
ALPL	Infantile hypophosphatasia	37	37	aug2014	Pathogenic
PTGS2	Malignant melanoma	1	1	aug2014	not provided
PTGS1	Malignant melanoma	3	3	aug2014	not provided
TM2D3	Failure to thrive	3	3	aug2014	Benign
ZFAND5	Developmental delay and additional significan	1	1	aug2014	Pathogenic
ZFAND3	Lung cancer	2	2	aug2014	not provided
ZFAND1	Malignant melanoma	1	1	aug2014	not provided
SUN5	Malignant melanoma	2	2	aug2014	not provided
SLC39A12	Malignant melanoma	1	1	aug2014	not provided
SLC39A13	Spondylocheirodysplasia, Ehlers-Danlos syndro	2	2	aug2014	Pathogenic
SLC39A10	Malignant melanoma	7	7	aug2014	not provided
SLC39A11	Lung cancer	3	3	aug2014	Uncertain significance
LINC01097	Lung cancer	1	1	aug2014	Uncertain significance
DNAJC17	Malignant melanoma	1	1	aug2014	not provided
LINC01098	Lung cancer	2	2	aug2014	Uncertain significance
EIF1AX	Nonsyndromic microcephaly	2	2	aug2014	Pathogenic
NTRK1	Hereditary insensitivity to pain with anhidro	28	28	aug2014	Pathogenic
NTRK2	Lung cancer	5	5	aug2014	Uncertain significance
NTRK3	Lung cancer	7	7	aug2014	Uncertain significance
LRPAP1	Myopia 23, autosomal recessive	3	3	aug2014	Pathogenic
ARHGAP21	Malignant melanoma	1	1	aug2014	not provided
ARHGAP20	Lung cancer	2	2	aug2014	Uncertain significance
ARHGAP27	Malignant melanoma	2	2	aug2014	not provided
ARHGAP26	AllHighlyPenetrant	11	11	aug2014	not provided
ARHGAP25	Lung cancer	1	1	aug2014	Uncertain significance
ARHGAP24	Lung cancer	6	6	aug2014	Uncertain significance
ARHGAP29	Malignant melanoma	2	2	aug2014	not provided
HHAT	Lung cancer	3	3	aug2014	Uncertain significance
MICALCL	Malignant melanoma	2	2	aug2014	not provided
MTX1	Malignant melanoma	1	1	aug2014	not provided
TECRL	Lung cancer	3	3	aug2014	Uncertain significance
COL19A1	Lung cancer	3	3	aug2014	Uncertain significance
MYSM1	Malignant melanoma	1	1	aug2014	not provided
ATG2A	Malignant melanoma	1	1	aug2014	not provided
ATG2B	Malignant melanoma	3	3	aug2014	not provided
MLYCD	not provided	21	21	aug2014	Benign
BMP6	Lung cancer	7	7	aug2014	Pathogenic
BMP5	Nonsyndromic microcephaly	1	1	aug2014	Pathogenic
BMP4	Microphthalmia syndromic 6	12	12	aug2014	Pathogenic
BMP3	Encephalopathy	1	1	aug2014	Pathogenic
BMP2	Lung cancer	4	4	aug2014	Pathogenic
BMP1	Osteogenesis imperfecta type 13	6	6	aug2014	Pathogenic
KIAA0586	Lung cancer	2	2	aug2014	not provided
FEM1A	Malignant melanoma	1	1	aug2014	not provided
RASSF9	Malignant melanoma	1	1	aug2014	not provided
MARCH10	Lung cancer	2	2	aug2014	not provided
RASSF1	Malignant melanoma	1	1	aug2014	not provided
NDUFAF2	not provided	6	6	aug2014	Pathogenic
RASSF5	Malignant melanoma	1	1	aug2014	not provided
RASSF4	Lung cancer	1	1	aug2014	Uncertain significance
RASSF7	Malignant melanoma	1	1	aug2014	not provided
RASSF6	Malignant melanoma	1	1	aug2014	not provided
LPPR5	Lung cancer	2	2	aug2014	Uncertain significance
LPPR4	Malignant melanoma	1	1	aug2014	not provided
NHP2	Dyskeratosis congenita, autosomal recessive 2	6	6	aug2014	Pathogenic
LPPR1	Malignant melanoma	6	6	aug2014	not provided
RSAD2	Malignant melanoma	1	1	aug2014	not provided
ATP5C1	Toe syndactyly	2	2	aug2014	Pathogenic
ATP8B3	Malignant melanoma	2	2	aug2014	not provided
CHD3	Malignant melanoma	2	2	aug2014	not provided
CHD2	Epileptic encephalopathy, childhood-onset	16	16	aug2014	Pathogenic
CHD5	Malignant melanoma	4	4	aug2014	not provided
CHD4	Lung cancer	2	2	aug2014	not provided
CHD7	not provided	69	69	aug2014	Pathogenic
CHD6	Malignant melanoma	5	5	aug2014	not provided
CHD9	Lung cancer	1	1	aug2014	Uncertain significance
CHD8	Autism, susceptibility to, 18	11	11	aug2014	risk factor
CAP2	Lung cancer	1	1	aug2014	Uncertain significance
NPC2	Niemann-Pick disease type C2	17	17	aug2014	Pathogenic
NPC1	Niemann-Pick disease type C1	69	69	aug2014	Pathogenic
SKIV2L	Trichohepatoenteric syndrome 2	4	4	aug2014	Pathogenic
TTC4	Developmental delay and additional significan	1	1	aug2014	Pathogenic
TTC6	Malignant melanoma	3	3	aug2014	not provided
TTC1	Malignant melanoma	1	1	aug2014	not provided
IL4R	Asthma, susceptibility to	5	5	aug2014	risk factor
TTC3	Malignant melanoma	3	3	aug2014	not provided
RAB3GAP1	Warburg micro syndrome 1	27	27	aug2014	Pathogenic
ATP10D	Lung cancer	2	2	aug2014	not provided
C3orf55	Lung cancer	2	2	aug2014	Uncertain significance
TTC8	Bardet-Biedl syndrome 8	7	7	aug2014	Pathogenic
CAPS	Developmental delay and additional significan	1	1	aug2014	Pathogenic
DAG1	not provided	15	15	aug2014	not provided
DYNC1LI2	Malignant melanoma	1	1	aug2014	not provided
CHDH	Malignant melanoma	1	1	aug2014	not provided
EFHC1	not provided	34	34	aug2014	Benign
CAPG	Malignant melanoma	1	1	aug2014	not provided
TPRKB	Malignant melanoma	1	1	aug2014	not provided
ETHE1	Ethylmalonic encephalopathy	13	13	aug2014	Pathogenic
PRDM16	Dilated cardiomyopathy 1LL	10	10	aug2014	Pathogenic
ABCG1	Malignant melanoma	1	1	aug2014	not provided
ABCG2	Blood group, junior system	12	12	aug2014	association
PLSCR5	Lung cancer	1	1	aug2014	Uncertain significance
ABCG5	Sitosterolemia	3	3	aug2014	Pathogenic
PRDM10	Lung cancer	1	1	aug2014	Uncertain significance
PRDM11	Malignant melanoma	2	2	aug2014	not provided
ABCG8	Sitosterolemia	17	17	aug2014	Pathogenic
MPO	Myeloperoxidase deficiency	13	13	aug2014	Pathogenic
MPL	AllHighlyPenetrant	37	37	aug2014	not provided
AVP	Neurohypophyseal diabetes insipidus	21	21	aug2014	Pathogenic
MPI	AllHighlyPenetrant	13	13	aug2014	Benign
PXDN	Sclerocornea, autosomal recessive	6	6	aug2014	Pathogenic
CHKB-AS1	Lung cancer	1	1	aug2014	Uncertain significance
FUCA1	Fucosidosis	15	15	aug2014	Pathogenic
MPZ	Charcot-Marie-Tooth disease, type IB	57	57	aug2014	Pathogenic
MCPH1	Primary autosomal recessive microcephaly 1	19	19	aug2014	Pathogenic
KDM1A	Malignant melanoma	1	1	aug2014	not provided
KDM1B	Lung cancer	2	2	aug2014	not provided
PRKCQ	Malignant melanoma	1	1	aug2014	not provided
OR1S2	Malignant melanoma	1	1	aug2014	not provided
GRASP	Malignant melanoma	1	1	aug2014	not provided
KRTAP5-10	Malignant melanoma	1	1	aug2014	not provided
FCER1G	Malignant melanoma	1	1	aug2014	not provided
AKR1B10	Malignant melanoma	3	3	aug2014	not provided
FCER1A	Malignant melanoma	2	2	aug2014	not provided
AKR1B15	Malignant melanoma	4	4	aug2014	not provided
SLA2	Malignant melanoma	1	1	aug2014	not provided
SRD5A3	Congenital disorder of glycosylation type 1Q	7	7	aug2014	Pathogenic
SRD5A2	not provided	55	55	aug2014	not provided
SRD5A1	Lung cancer	1	1	aug2014	Uncertain significance
FAM49A	Malignant melanoma	3	3	aug2014	not provided
FAM49B	Lung cancer	1	1	aug2014	Uncertain significance
PDILT	Malignant melanoma	1	1	aug2014	not provided
ZFP36L2	Developmental delay and additional significan	1	1	aug2014	Pathogenic
GGA1	Malignant melanoma	1	1	aug2014	not provided
FUT10	Lung cancer	1	1	aug2014	Uncertain significance
C10orf90	Lung cancer	4	4	aug2014	Uncertain significance
C15orf40	Malignant melanoma	1	1	aug2014	not provided
C15orf41	Lung cancer	4	4	aug2014	Pathogenic
FHOD3	Lung cancer	7	7	aug2014	Uncertain significance
ADH7	Malignant melanoma	1	1	aug2014	not provided
ADH6	Malignant melanoma	1	1	aug2014	not provided
ADH5	Malignant melanoma	1	1	aug2014	not provided
ADH4	Malignant melanoma	2	2	aug2014	not provided
PKD2	Polycystic kidney disease 2	19	19	aug2014	Pathogenic
PKD1	Polycystic kidney disease, adult type	24	24	aug2014	Pathogenic
GJC2	Leukodystrophy, hypomyelinating, 2	13	13	aug2014	Pathogenic
GJC3	Variant of unknown significance	1	1	aug2014	Uncertain significance
ZNF138	Malignant melanoma	1	1	aug2014	not provided
PRKACG	Malignant melanoma	1	1	aug2014	not provided
PRKACA	Dextrocardia	3	3	aug2014	other
PSMB8	Nakajo syndrome	6	6	aug2014	Pathogenic
ZNF132	Malignant melanoma	2	2	aug2014	not provided
ZNF133	Malignant melanoma	1	1	aug2014	not provided
ZNF136	Lung cancer	1	1	aug2014	Uncertain significance
FABP9	Malignant melanoma	2	2	aug2014	not provided
SPG7	not provided	32	32	aug2014	Benign
TTLL6	Malignant melanoma	2	2	aug2014	not provided
PPAPDC1A	Lung cancer	3	3	aug2014	Uncertain significance
TDGF1	Forebrain defects	1	1	aug2014	Pathogenic
CORO6	Lung cancer	1	1	aug2014	Uncertain significance
MBL2	Mannose-binding protein deficiency	6	6	aug2014	Pathogenic
SNORD21	Cleft palate, isolated	1	1	aug2014	Uncertain significance
TCEB3B	Malignant melanoma	2	2	aug2014	not provided
KCNK9	Lung cancer	6	6	aug2014	Uncertain significance
KCNK5	Malignant melanoma	1	1	aug2014	not provided
TRAT1	Malignant melanoma	1	1	aug2014	not provided
MLH3	Hereditary nonpolyposis colorectal cancer typ	10	10	aug2014	Pathogenic
KCNK1	Malignant melanoma	1	1	aug2014	not provided
MLH1	Lynch syndrome	1188	1188	aug2014	Pathogenic
KCNK3	Primary pulmonary hypertension 4	6	6	aug2014	Pathogenic
RETSAT	Malignant melanoma	1	1	aug2014	not provided
TRIML2	Malignant melanoma	1	1	aug2014	not provided
TRIML1	Malignant melanoma	6	6	aug2014	not provided
VPS13D	Malignant melanoma	5	5	aug2014	not provided
OR4A47	Malignant melanoma	3	3	aug2014	not provided
VPS13A	Choreoacanthocytosis	18	18	aug2014	Pathogenic
SH3KBP1	Lung cancer	5	5	aug2014	Uncertain significance
VPS13C	Lung cancer	2	2	aug2014	not provided
VPS13B	Cohen syndrome	195	195	aug2014	Likely pathogenic
BEX5	Malignant melanoma	1	1	aug2014	not provided
SCAF11	Malignant melanoma	2	2	aug2014	not provided
NUP160	Malignant melanoma	1	1	aug2014	not provided
ELTD1	Malignant melanoma	1	1	aug2014	not provided
CRYM	AllHighlyPenetrant	5	5	aug2014	Benign
TMEM163	Lung cancer	2	2	aug2014	Uncertain significance
TMEM165	Congenital disorder of glycosylation type 2k	4	4	aug2014	Pathogenic
EVI2A	Developmental delay and additional significan	11	11	aug2014	Pathogenic
FOXN1	T-cell immunodeficiency, congenital alopecia 	2	2	aug2014	Pathogenic
FOXN2	Global developmental delay	1	1	aug2014	Uncertain significance
FOXN3	Lung cancer	5	5	aug2014	Uncertain significance
COL14A1	Malignant melanoma	14	14	aug2014	not provided
GRIN2B	not provided	63	63	aug2014	Benign
GNA14	Lung cancer	1	1	aug2014	Uncertain significance
GRIN2A	not provided	83	83	aug2014	not provided
GNA12	Global developmental delay	1	1	aug2014	Pathogenic
PRLHR	Malignant melanoma	1	1	aug2014	not provided
KLHDC8A	Lung cancer	2	2	aug2014	not provided
GNA11	Hypocalcemia, autosomal dominant 2	9	9	aug2014	Pathogenic
SH2B3	Familial erythrocytosis, 1	3	3	aug2014	other
TAP1	PEPTIDE TRANSPORTER PSF1 POLYMORPHISM	4	4	aug2014	Benign
TAP2	PEPTIDE TRANSPORTER PSF2 POLYMORPHISM	6	6	aug2014	Benign
SNAP91	Lung cancer	5	5	aug2014	Uncertain significance
SBF2	not provided	13	13	aug2014	Pathogenic
DBN1	Malignant melanoma	1	1	aug2014	not provided
ADD2	Malignant melanoma	2	2	aug2014	not provided
OGDH	Malignant melanoma	2	2	aug2014	not provided
ACTG2	Megaduodenum and/or megacystis	9	9	aug2014	Pathogenic
CDC73	Parathyroid carcinoma	31	31	aug2014	Pathogenic
C11orf30	Malignant melanoma	1	1	aug2014	not provided
SEMG1	Malignant melanoma	2	2	aug2014	not provided
SEMG2	Malignant melanoma	1	1	aug2014	not provided
LOC100288798	Lung cancer	2	2	aug2014	Uncertain significance
LMBRD1	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cb	4	4	aug2014	Pathogenic
DAZL	Spermatogenic failure, susceptibility to	1	1	aug2014	risk factor
DAZ1	Developmental delay and additional significan	6	6	aug2014	Pathogenic
TAS2R16	Malignant melanoma	5	5	aug2014	not provided
TAS2R10	Lung cancer	2	2	aug2014	not provided
BCAT2	Malignant melanoma	1	1	aug2014	not provided
BCAT1	Developmental delay and additional significan	7	7	aug2014	Uncertain significance
MACROD2	Lung cancer	23	23	aug2014	Uncertain significance
ZBTB33	Malignant melanoma	1	1	aug2014	not provided
AKAP4	Malignant melanoma	2	2	aug2014	not provided
AKAP6	Malignant melanoma	7	7	aug2014	not provided
DYSF	not provided	157	157	aug2014	Pathogenic
GTF2F1	Malignant melanoma	2	2	aug2014	not provided
AKAP1	Malignant melanoma	1	1	aug2014	not provided
AKAP3	Malignant melanoma	2	2	aug2014	not provided
CAGE1	Lung cancer	2	2	aug2014	Uncertain significance
EIF2D	Malignant melanoma	1	1	aug2014	not provided
AKAP8	Global developmental delay	1	1	aug2014	Uncertain significance
AKAP9	not provided	26	26	aug2014	Benign
CYP26A1	Malignant melanoma	1	1	aug2014	not provided
C8orf22	Lung cancer	1	1	aug2014	Uncertain significance
TUBE1	Malignant melanoma	1	1	aug2014	not provided
KLHL36	Malignant melanoma	3	3	aug2014	not provided
NFU1	not provided	9	9	aug2014	Benign
RRP1B	Malignant melanoma	1	1	aug2014	not provided
NOVA2	Lung cancer	1	1	aug2014	Uncertain significance
LOC283194	Lung cancer	1	1	aug2014	Uncertain significance
HSP90B1	Malignant melanoma	1	1	aug2014	not provided
CCDC113	Malignant melanoma	1	1	aug2014	not provided
SMC1B	Malignant melanoma	3	3	aug2014	not provided
KRR1	Lung cancer	1	1	aug2014	Uncertain significance
TMEM132D	Lung cancer	17	17	aug2014	Uncertain significance
PEG10	Malignant melanoma	1	1	aug2014	not provided
TMEM132B	Malignant melanoma	14	14	aug2014	not provided
OVGP1	Malignant melanoma	1	1	aug2014	not provided
LOC101927588	Lung cancer	2	2	aug2014	Uncertain significance
LOC101927580	Lung cancer	4	4	aug2014	Uncertain significance
CETN3	Global developmental delay	2	2	aug2014	Pathogenic
CETN2	Developmental delay and additional significan	2	2	aug2014	Uncertain significance
PCLO	Malignant melanoma	23	23	aug2014	not provided
DIO2	Lung cancer	1	1	aug2014	Uncertain significance
VSX2	Microphthalmia, isolated 2	8	8	aug2014	Pathogenic
CCL23	not provided	1	1	aug2014	Uncertain significance
SPATA19	Lung cancer	4	4	aug2014	Uncertain significance
ALPK1	Lung cancer	2	2	aug2014	not provided
ALPK3	Malignant melanoma	5	5	aug2014	not provided
ALPK2	Malignant melanoma	6	6	aug2014	not provided
C8orf46	Malignant melanoma	2	2	aug2014	not provided
TP53I3	Malignant melanoma	1	1	aug2014	not provided
CUX1	Lung cancer	5	5	aug2014	Pathogenic
CUX2	Lung cancer	8	8	aug2014	Uncertain significance
BRF1	Malignant melanoma	1	1	aug2014	not provided
FSIP2	Malignant melanoma	6	6	aug2014	not provided
FSIP1	Malignant melanoma	2	2	aug2014	not provided
CSNK1A1	Malignant melanoma	1	1	aug2014	not provided
GLYATL2	Malignant melanoma	3	3	aug2014	not provided
DNAJC5	not provided	5	5	aug2014	Benign
DNAJC6	Lung cancer	5	5	aug2014	Uncertain significance
CAMSAP1	Malignant melanoma	2	2	aug2014	not provided
DNAJC1	Malignant melanoma	1	1	aug2014	not provided
DNAJC3	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
ZNF701	Lung cancer	2	2	aug2014	not provided
GOSR2	not provided	6	6	aug2014	Benign
SLC18A1	Malignant melanoma	1	1	aug2014	not provided
GOSR1	Lung cancer	1	1	aug2014	Uncertain significance
SLCO6A1	Malignant melanoma	6	6	aug2014	not provided
RRP15	Lung cancer	1	1	aug2014	Uncertain significance
MAP3K7	Malignant melanoma	1	1	aug2014	not provided
ZNF831	Malignant melanoma	15	15	aug2014	not provided
TRIM46	Malignant melanoma	3	3	aug2014	not provided
ZNF835	Malignant melanoma	1	1	aug2014	not provided
CCDC92	Malignant melanoma	2	2	aug2014	not provided
CUEDC1	Malignant melanoma	4	4	aug2014	not provided
LRIF1	Lung cancer	2	2	aug2014	not provided
TRIM45	Malignant melanoma	1	1	aug2014	not provided
ATOH7	Retinal nonattachment, nonsyndromic congenita	1	1	aug2014	Pathogenic
ACAT1	Deficiency of acetyl-CoA acetyltransferase	23	23	aug2014	Pathogenic
ACAT2	Developmental delay and additional significan	6	6	aug2014	Pathogenic
ATOH1	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
SLC22A16	Malignant melanoma	1	1	aug2014	not provided
RNF150	Malignant melanoma	1	1	aug2014	not provided
NUGGC	Malignant melanoma	1	1	aug2014	not provided
